Date,Open,High,Low,Close,Volume
2017-03-16,49750,49800,49000,49450,1371969
2017-03-17,49400,49750,49100,49750,1091479
2017-03-20,49700,49700,48650,49000,944782
2017-03-21,49100,49150,48200,48500,962852
2017-03-22,47700,48250,47450,47750,1206813
2017-03-23,48250,48950,47700,48350,820831
2017-03-24,48500,49400,48450,49000,466466
2017-03-27,48400,48600,47700,48050,892067
2017-03-28,47750,48050,47050,47800,1029691
2017-03-29,48000,48050,47000,47300,1059100
2017-03-30,47450,47450,46600,46950,1096901
2017-03-31,47350,47350,46550,46600,974497
2017-04-03,46450,47200,46350,46800,794565
2017-04-04,46900,46900,46250,46700,604829
2017-04-05,47200,47750,46650,47300,810407
2017-04-06,47800,47800,47050,47700,927215
2017-04-07,48000,48000,46500,46850,1064264
2017-04-10,46850,46900,45900,46000,666963
2017-04-11,46250,46450,45650,45800,603428
2017-04-12,46100,46100,45450,45600,473241
2017-04-13,45500,46600,45400,46550,735746
2017-04-14,45700,46250,45600,46250,369293
2017-04-17,46500,47200,46500,47000,670533
2017-04-18,47200,47400,46950,47050,628835
2017-04-19,47350,47400,46550,47200,801514
2017-04-20,47250,47700,46800,47650,904257
2017-04-21,48150,48450,47450,47650,1314224
2017-04-24,48100,48800,47900,48800,1160904
2017-04-25,48700,48950,48150,48900,1235945
2017-04-26,48800,49050,48450,48650,814383
2017-04-27,48300,49250,47600,48000,795277
2017-04-28,46850,47650,46850,47550,792293
2017-05-02,48100,48800,47600,48150,1297348
2017-05-04,48600,48700,48000,48450,623783
2017-05-08,48800,49850,48200,49850,1096782
2017-05-10,50500,51400,49300,49300,2329091
2017-05-11,50000,50800,49700,50800,1958462
2017-05-12,50800,51200,50000,50100,648807
2017-05-15,50500,50900,49950,50100,956352
2017-05-16,50900,51000,49600,49900,1106494
2017-05-17,49700,50000,48850,49100,848023
2017-05-18,48500,48900,48150,48700,1137397
2017-05-19,48800,49800,48700,48800,828177
2017-05-22,48900,49350,48800,49100,1276979
2017-05-23,49200,50100,49200,49500,1136673
2017-05-24,50300,50400,49150,49300,863305
2017-05-25,49550,49900,49300,49400,837885
2017-05-26,49200,50200,49050,49650,817677
2017-05-29,49950,49950,49500,49750,705087
2017-05-30,49500,49600,49000,49050,543818
2017-05-31,48850,49500,48500,49450,1305870
2017-06-01,49400,49550,48800,49250,657114
2017-06-02,49300,50100,49250,49900,1166534
2017-06-05,50000,50300,49150,49400,638574
2017-06-07,49100,49500,49050,49300,1161981
2017-06-08,49200,49850,48800,49400,1342162
2017-06-09,49350,50100,49300,49900,974960
2017-06-12,50500,51200,49900,50300,1279975
2017-06-13,50300,50400,49800,50100,437819
2017-06-14,50200,50700,49700,50700,996192
2017-06-15,50600,50900,49650,50100,861504
2017-06-16,50200,50600,49550,50600,750027
2017-06-19,50800,50800,50000,50200,534377
2017-06-20,49950,50000,49300,49600,750963
2017-06-21,49250,49400,48100,48450,1358325
2017-06-22,48850,48950,48250,48750,1272150
